ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA
201501,2015,Jan,"FUNDO ESTADUAL DE HABITAÇÃO",,Direta,Executivo,10000.0,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",7766390000154,Direta,Legislativo,12083.33,"DEMAIS RECEITAS"
201501,2015,Jan,FUNEBOM,14786724000117,Indireta,Executivo,4166.67,"DEMAIS RECEITAS"
201501,2015,Jan,FUNMINERAL,,Direta,Executivo,353250.0,"DEMAIS RECEITAS"
201501,2015,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,48916.67,"DEMAIS RECEITAS"
201501,2015,Jan,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",,Indireta,Executivo,392833.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,EMATER,,Indireta,Executivo,35000.0,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,819499.98,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,FUNDER,,Direta,Executivo,2416.67,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"FUNDO DE APORTE À CELG D. S.A - FUNAC",16961597000170,Direta,Executivo,833.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,83.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,83.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,83.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,EMATER,,Indireta,Executivo,83.33,"DEMAIS SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,297333.32,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,43999.99,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS"
201501,2015,Jan,FUNMINERAL,,Direta,Executivo,23333.33,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,13250.0,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,156166.66,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,83.33,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,142833.33000000002,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,FUNDER,,Direta,Executivo,7000.0,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.211208333E7,"DEMAIS TRANSFERÊNCIAS DA UNIÃO"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1833.3400000000001,DIVIDENDOS
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1833.3400000000001,DIVIDENDOS
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1513499.98,"DOAÇÕES DE PESSOAS JURÍDICAS"
201501,2015,Jan,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",17850814000118,Direta,Executivo,1250000.0,"DOAÇÕES DE PESSOAS JURÍDICAS"
201501,2015,Jan,TRANSURB,2102168000133,Indireta,Executivo,166.66,"DOAÇÕES DE PESSOAS JURÍDICAS"
201501,2015,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,6666.66,"EMOLUMENTOS E CUSTAS JUDICIAIS"
201501,2015,Jan,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",16628259000111,Direta,Executivo,6666.66,"EMOLUMENTOS E CUSTAS JUDICIAIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,808166.67,"GESTÃO DO SUS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.7609E7,"ICMS DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.7609E7,"ICMS DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,8.434483333E7,"IMPOSTO S/ A RENDA E PROVENTOS  DE  QUALQUER NATUREZA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.22033066667E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL  E  I"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INT"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INT"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.751608333E7,"IMPOSTO S/ TRANSMISSÃO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.7386E8,"IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - IPVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.8879091667E8,"IMPOSTO SOBRE O PATRIMÔNIO E A RENDA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.751608333E7,"IMPOSTO SOBRE TRANSMISSÃO"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.37493916667E9,IMPOSTOS
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,4.109908334E7,IMPOSTOS
201501,2015,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,6916666.67,IMPOSTOS
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.18614825E9,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,8333.33,INDENIZAÇÕES
201501,2015,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,8333.33,INDENIZAÇÕES
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,871416.67,INDENIZAÇÕES
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,442083.34,INDENIZAÇÕES
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,871416.67,INDENIZAÇÕES
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,2083.33,INDENIZAÇÕES
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,427250.0,INDENIZAÇÕES
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,166.67000000000002,INDENIZAÇÕES
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,441750.0,INDENIZAÇÕES
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,80000.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,530500.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,FAPEG,,Indireta,Executivo,12500.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,FUNCTEC,,Direta,Executivo,1000.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,67250.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,416833.33,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,METAGO,1535210000147,Indireta,Executivo,12500.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,83.33,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,TRANSURB,2102168000133,Indireta,Executivo,1833.33,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2166.66,"INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,745500.0,"IPVA DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,267333.33,"ITCD DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,196583.33000000002,"JUROS DE MORA DO IPVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,20250.0,"JUROS DE MORA DO ITCD"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,20250.0,"JUROS DE MORA DO ITCD"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,782000.0,"JUROS DE MORA ICMS - AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,34833.33,"JUROS DE MORA ITCD - AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1166.67,"JUROS DE OUTROS TRIBUTOS DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1166.67,"JUROS DE OUTROS TRIBUTOS DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,83.33,"JUROS DO ADICIONAL ICMS 2% - LEI 15.505/05"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,83.33,"JUROS DO ADICIONAL ICMS 2% - LEI 15.505/05"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1711000.0,"JUROS DO ICMS - DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,80416.67,"JUROS DO IPVA - DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,47666.67,"JUROS DO ITCD DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,47666.67,"JUROS DO ITCD DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,333.33,"JUROS PREVISTOS EM CONTRATOS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83.33,"JUROS PREVISTOS EM CONTRATOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,479416.67,"MULTA DE MORA DO IPVA"
201501,2015,Jan,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",,Direta,Executivo,166.66,"MULTA DECORRENTE DE SENTENÇA PENAL CONDENATÓRIA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,3245416.67,"MULTA DO ICMS -  DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,274916.67,"MULTA DO IPVA -  DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,5048083.33,"MULTA ICMS AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,461166.67,"MULTA IPVA AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,26833.33,"MULTA ITCD AUTO DE INFRAÇÃO"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,2500.0,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,83.33,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,20833.33,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,FOMENTAR,,Direta,Executivo,1333.33,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,166.67000000000002,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,166.67000000000002,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,83.33,"MULTAS DE CONTRIBUIÇÃO AO PROTEGE"
201501,2015,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,83.33,"MULTAS DE CONTRIBUIÇÃO AO PROTEGE"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,29750.0,"MULTAS DE MORA DO ITCD"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,29750.0,"MULTAS DE MORA DO ITCD"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,3035000.0,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",,Indireta,Executivo,5264750.0,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,5536583.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,2035499.98,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.604049997E7,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER JUDICIARIO",,N/A,N/A,82916.67,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,5536583.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,8729666.66,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,3.418241667E7,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,3.418241667E7,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,3.418241667E7,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA"
201501,2015,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,6916666.67,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À PROBREZA"
201501,2015,Jan,EMATER,,Indireta,Executivo,166.67000000000002,"ALIENAÇÃO DE BENS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2.084733333E7,"ALIENAÇÃO DE BENS"
201501,2015,Jan,TRANSURB,2102168000133,Indireta,Executivo,83.33,"ALIENAÇÃO DE BENS IMÓVEIS"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,83.33,"ALIENAÇÃO DE BENS IMÓVEIS"
201501,2015,Jan,AGRODEFESA,,Indireta,Executivo,17250.0,"ALIENAÇÃO DE BENS MÓVEIS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,18333.33,"ALIENAÇÃO DE BENS MÓVEIS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,7501666.66,"ALIENAÇÃO DE IMÓVEIS RURAIS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,7501666.66,"ALIENAÇÃO DE IMÓVEIS RURAIS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,3.4156E7,"ALIENAÇÃO DE IMÓVEIS URBANOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,355833.32,ALUGUÉIS
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,221499.98,ALUGUÉIS
201501,2015,Jan,"ESTADO DE GOIAS - PODER LEGISLATIVO",,N/A,N/A,3833.34,ALUGUÉIS
201501,2015,Jan,"FUNDO DE ARTE E CULTURA DE GOIÁS",,Direta,Executivo,6333.34,ALUGUÉIS
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,3833.34,ALUGUÉIS
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,58916.67,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FOMENTAR"
201501,2015,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,29166.670000000002,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO DE ARTE E CULTURA DE GOIÁS",,Direta,Executivo,83.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO DE TRANSPORTES - FT  ",,Indireta,Executivo,595333.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO EST.PROT.DEFESA CONSUMIDOR-FEDC",,Direta,Executivo,339333.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",,Direta,Executivo,83.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,TRANSURB,2102168000133,Indireta,Executivo,2083.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,83.33,"MULTAS DO ADICIONAL ICMS 2% - LEI 15.505/05"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,34666.67,"MULTAS DO ITCD DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,34666.67,"MULTAS DO ITCD DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,34666.67,"MULTAS DO ITCD DÍVIDA ATIVA"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,83.33,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,4750.0,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,72166.66,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS"
201501,2015,Jan,FOMENTAR,,Direta,Executivo,833.33,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS"
201501,2015,Jan,FUNEBOM,14786724000117,Indireta,Executivo,10750.0,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,3035000.0,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.406283333E7,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER LEGISLATIVO",,N/A,N/A,173583.33000000002,"MULTAS E JUROS DE MORA"
201501,2015,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,29166.670000000002,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO DE ARTE E CULTURA DE GOIÁS",,Direta,Executivo,83.33,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO DE MODERNIZACAO DO TCE-GO",7173721000142,Direta,Legislativo,30000.0,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,83.33,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",74159245000100,Direta,Executivo,249.99,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",7749679000165,Direta,Executivo,507833.33,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",,Direta,Executivo,83.33,"MULTAS E JUROS DE MORA"
201501,2015,Jan,FUNPRODUZIR,,Direta,Executivo,60250.0,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,4416.66,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR P/ O REGIME PRÓPRIO DE PREVIDÊNCIA"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,4166.67,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR P/ O REGIME PRÓPRIO DE PREVIDÊNCIA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,249.99,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL P/ O REGIME PRÓPRIO DE PREVIDÊNCIA"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,6833.33,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL P/ O REGIME PRÓPRIO DE PREVIDÊNCIA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1166.67,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DE OUTROS TRIBUTOS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1166.67,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DE OUTROS TRIBUTOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,355333.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DO IMPOSTO SOBRE A PROPRIEDADE DE  VEÍCULOS AUTOMOTORES - IPVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,82333.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DO IMPOSTO SOBRE TRANSMISSÃO  CAUSA  MORTIS E DOAÇÃO DE BENS E DIREITOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,333.32,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES"
201501,2015,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES - PRINCIPAL"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES - PRINCIPAL"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,14083.32,"MULTAS E JUROS DE MORA DAS CONTRIBUICOES"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,333.33,"MULTAS E JUROS DE MORA DAS CONTRIBUICOES"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,11500.01,"MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES P/ O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,500.01,"MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES P/ O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,166.67000000000002,"MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES P/ O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,166.67000000000002,"MULTAS E JUROS DE MORA DE ALUGUEL"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,166.67000000000002,"MULTAS E JUROS DE MORA DE ALUGUEL"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,249.99,"MULTAS E JUROS DE MORA DE CONTRIBUIÇÕES PREVIDENCIÁRIAS"
